 ,Time,User,Tweet
651,2020-03-09 23:59:50+00:00,ElaineSwank,"RT @jsolomonReports: Italian PM announces nationwide ban on public gatherings, strict limits on movement to fight coronavirus https://t.co/…"
652,2020-03-09 23:59:50+00:00,dhawaldamania,@ScottMorrisonMP what crap is this .. I was at parramatta my health medical centre and a 2-2.5 yr baby came with th… https://t.co/hpPiUe0RGO
653,2020-03-09 23:59:50+00:00,AtheneResists,RT @minhtngo: There aren't enough #coronavirus tests to go around because the Trump admin is incompetent.
654,2020-03-09 23:59:50+00:00,stfuckfuckinup,"RT @ganblade: JAL ออกมายืนยันว่ามีลูกเรือติดไวรัส COVID-19 

โดยลูกเรือคนดังกล่าวแสดงอาการมาตั้งแต่ 24 กุมภา และมีบินระหว่างชิคาโก้ - โตเกี…"
655,2020-03-09 23:59:50+00:00,MarioHr00,"Cuando no voy a clase no es porq no quiera o no me apetezca es para no pillar el coronavirus, lo primero es la salud... 😎🤠"
656,2020-03-09 23:59:50+00:00,veluc111,"RT @RadioProletrio: Disse Guedes e a Globo que foi o coronavírus. Eu acredito neles

BBC News Brasil - Os cinco fatores que levaram a Bolsa…"
657,2020-03-09 23:59:50+00:00,zealot_,RT @HeidiNBC: Neither the CDC nor the coronavirus task force chaired by Pence would say who made the decision to forgo the WHO test that so…
658,2020-03-09 23:59:50+00:00,RealAdamB1,RT @robertshrimsley: I understand why it is happening but I hate the way everyone keeps stressing the underlying conditions in coronavirus…
659,2020-03-09 23:59:49+00:00,AndrewJDBerry,"RT @ThePlumLineGS: “When the story is finally written, we’ll come to understand that tens of thousands of lives were placed at risk because…"
660,2020-03-09 23:59:49+00:00,p769alexis,"A ver si no cancelan el concierto de Guns N’ Roses en el vive latino por esto del coronavirus, o peor aún, a ver si… https://t.co/BDfctOpfwN"
661,2020-03-09 23:59:49+00:00,ReallyMarcia,RT @Maryam_Rajavi: My sincere condolences to the families of the physicians and nurses who sacrificed their own lives to care for Corona pa…
662,2020-03-09 23:59:49+00:00,AnnetteGarThomp,"RT @atDavidHoffman: Pence is in charge of the coronavirus response for America and doesnt even know if the President has been tested. 

Wha…"
663,2020-03-09 23:59:49+00:00,lorep_j,"RT @ClaMoralesM: Interesante lo que informa @elbuhorafa en La W: en España, NINGÚN político está autorizado para hablar sobre coronavirus.…"
664,2020-03-09 23:59:49+00:00,PamUnplugged,RT @SenSchumer: What was glaringly missing from President Trump’s press conference was how he is actually going to combat the spread of the…
665,2020-03-09 23:59:49+00:00,LucianitaMoreno,¿Papa Francisco con Coronavirus? Papa Francisco enfermo un día después de apoyar a los enfermos de coronavirus https://t.co/uBuCBcOizk
666,2020-03-09 23:59:49+00:00,troll_hell,@WhimsicalMeToo @Thinkingifree17 @Co50072057Grey @ThePaleoRider @BugOffDear @YoMurphy06 @SoyPalinka007 @Sayachi2010… https://t.co/mZbcgyRUCg
667,2020-03-09 23:59:49+00:00,geminicreampie,"RT @humanworkplace: Coronavirus is teaching us that:

1) Healthcare is a right
2) Paid sick time is a right
3) Many, many people could do t…"
668,2020-03-09 23:59:49+00:00,erlesen,The coronavirus COVID-19 is affecting 113 countries and territories around the world❗️ https://t.co/eqoImfGDVk Coro… https://t.co/t8QRz5kXDl
669,2020-03-09 23:59:49+00:00,maria23maria1,"RT @pmarsupia: Muchos países están tomando medidas nunca antes vistas para frenar el coronavirus.

¿Qué es el coronavirus? ¿Qué han aprendi…"
670,2020-03-09 23:59:49+00:00,coralivesey,Coronavirus patients lie face down and hooked up to machines in harrowing photos https://t.co/oekOtto1Qa
671,2020-03-09 23:59:49+00:00,HankWinnicki,"2 HS state hoops games moving amid coronavirus concerns
Farmingdale State decided Monday it will no longer let outs… https://t.co/STGq3m87Sr"
672,2020-03-09 23:59:49+00:00,SHOWMEAMERICA,RT @DonaldJTrumpJr: Interesting statistic that I just learned during the press conference which was very meaningful to me as a parent of 5…
673,2020-03-09 23:59:49+00:00,OlgaMerlone,"Coronavirus, il virologo torinese: ""Limitando i contatti già in un paio di settimane potremo vedere risultati"" https://t.co/aZrqezpII5"
674,2020-03-09 23:59:49+00:00,jmhamiltonblog,RT @GuardianUS: All domestic sport in Italy suspended until 3 April amid coronavirus outbreak https://t.co/CaGqscu8BM
675,2020-03-09 23:59:49+00:00,hawk954,"RT @Local10Sports: MLB, MLS, NBA, NHL to limit locker room access due to coronavirus fears https://t.co/J2Ev8wXNB4 https://t.co/bh0cfbR1w4"
676,2020-03-09 23:59:49+00:00,wickedwoman1,"RT @FrankCaliendo: Coronavirus
Passed
Around 
Constantly"
677,2020-03-09 23:59:49+00:00,WAtoday,Fremantle #Dockers player tested for coronavirus identified #perthnews #wanews https://t.co/xSUUnWs2Wf via @watoday
678,2020-03-09 23:59:49+00:00,epiphanyinbmore,I haven't really talked to any other teacher who doesn't expect this coronavirus to put us out of school by the end… https://t.co/VB90WPHqm4
679,2020-03-09 23:59:49+00:00,jchassa,"RT @SaludPublicaEs: Casos de #Coronavirus en España, actualizados a las 12h de hoy, 9 de marzo:
Andalucía 54
Aragón 13
Asturias 7
Baleares…"
